age,marital,gender,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
39,Married,Female,14,58,$50 - $74,28.6,Standard,High school degree,5,No,5 to 15,Somewhat dissatisfied,4,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
37,Married,Male,7,67,$50 - $74,33.8,Luxury,High school degree,13,No,5 to 15,Somewhat satisfied,2,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
41,Married,Male,15,165,$75+,82.7,Luxury,College degree,16,No,More than 15,Highly satisfied,2,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
19,Married,Female,0,33,$25 - $49,16.7,Standard,High school degree,0,No,Less than 5,Highly dissatisfied,4,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
46,Unmarried,Male,19,83,$75+,41.8,Luxury,High school degree,14,No,5 to 15,Highly satisfied,1,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
44,Unmarried,Female,3,32,$25 - $49,15.9,Standard,High school degree,0,No,Less than 5,Highly dissatisfied,1,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes
31,Unmarried,Male,5,32,$25 - $49,16.3,Standard,Some college,3,No,Less than 5,Highly dissatisfied,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
39,Unmarried,Female,5,68,$50 - $74,33.6,Luxury,Some college,18,No,More than 15,Highly satisfied,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
27,Married,Male,3,75,$75+,37.4,Luxury,Post-undergraduate degree,0,No,Less than 5,Highly dissatisfied,4,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
42,Married,Male,10,26,$25 - $49,13.1,Economy,High school degree,1,No,Less than 5,Somewhat dissatisfied,3,No,No,No,No,,No,No,Yes,Yes,Yes,No,No,No,No,No
55,Married,Female,19,45,$25 - $49,22.1,Standard,High school degree,12,No,5 to 15,Somewhat satisfied,2,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
35,Unmarried,Male,6,30,$25 - $49,15.1,Standard,Did not complete high school,8,No,5 to 15,Somewhat satisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
42,Married,Female,12,124,$75+,62.1,Luxury,High school degree,21,No,More than 15,Somewhat satisfied,2,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
58,Married,Male,18,165,$75+,82.2,Luxury,Did not complete high school,35,No,More than 15,Highly satisfied,2,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No
50,Married,Male,13,42,$25 - $49,20.4,Standard,College degree,15,No,More than 15,Highly satisfied,4,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
26,Unmarried,Male,4,22,Under $25,10.7,Economy,Did not complete high school,1,No,Less than 5,Highly dissatisfied,2,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
41,Married,Female,8,38,$25 - $49,19,Standard,Some college,0,No,Less than 5,Highly dissatisfied,4,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
29,Married,Female,9,22,Under $25,11,Economy,Did not complete high school,7,No,5 to 15,Neutral,5,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No
42,Married,Female,4,77,$75+,38.7,Luxury,College degree,13,No,5 to 15,Neutral,4,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
51,Married,Female,26,45,$25 - $49,22.5,Standard,College degree,5,No,5 to 15,Somewhat satisfied,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
34,Married,Male,7,21,Under $25,10.3,Economy,Did not complete high school,1,No,Less than 5,Highly dissatisfied,4,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
33,Married,Female,4,32,$25 - $49,16.1,Standard,High school degree,4,No,Less than 5,Somewhat satisfied,5,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes
48,Married,Male,26,158,$75+,79.3,Luxury,High school degree,29,No,More than 15,Somewhat satisfied,2,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
34,Married,Female,9,31,$25 - $49,15.4,Standard,High school degree,7,No,5 to 15,Somewhat dissatisfied,5,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
24,Unmarried,Female,4,18,Under $25,8.9,Economy,Some college,2,No,Less than 5,Highly dissatisfied,1,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
44,Unmarried,Female,21,57,$50 - $74,27.9,Standard,Post-undergraduate degree,12,No,5 to 15,Neutral,1,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
67,Married,Male,10,80,$75+,39.5,Luxury,High school degree,36,Yes,More than 15,Highly satisfied,2,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
28,Unmarried,Female,4,17,Under $25,8.3,Economy,Post-undergraduate degree,2,No,Less than 5,Somewhat dissatisfied,1,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No
45,Unmarried,Male,5,84,$75+,43,Luxury,Some college,17,No,More than 15,Highly satisfied,1,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,No,No,No
46,Married,Female,11,234,$75+,72.9,Luxury,College degree,19,No,More than 15,Somewhat dissatisfied,5,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
50,Unmarried,Male,14,20,Under $25,9.9,Economy,High school degree,3,No,Less than 5,Somewhat dissatisfied,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
50,Married,Male,31,72,$50 - $74,35.9,Luxury,Did not complete high school,23,No,More than 15,Highly satisfied,5,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
25,Unmarried,Female,2,32,$25 - $49,15.5,Standard,High school degree,5,No,5 to 15,Somewhat dissatisfied,3,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
57,Married,Female,24,36,$25 - $49,18.1,Standard,High school degree,0,No,Less than 5,Neutral,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No
48,Unmarried,Male,14,82,$75+,40.8,Luxury,Did not complete high school,14,No,5 to 15,Somewhat dissatisfied,1,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
48,Unmarried,Male,23,189,$75+,93.8,Luxury,High school degree,26,No,More than 15,Somewhat satisfied,1,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
45,Married,Female,25,48,$25 - $49,24.5,Standard,High school degree,9,No,5 to 15,Highly dissatisfied,2,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No
51,Unmarried,Male,24,129,$75+,65.7,Luxury,Did not complete high school,24,No,More than 15,Neutral,3,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
50,Unmarried,Female,8,61,$50 - $74,30.6,Luxury,Some college,10,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
48,Unmarried,Female,14,241,$75+,76,Luxury,College degree,23,No,More than 15,Somewhat satisfied,1,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
46,Unmarried,Male,23,141,$75+,71.4,Luxury,High school degree,14,No,5 to 15,Neutral,2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
22,Unmarried,Male,2,23,Under $25,11.7,Economy,High school degree,2,No,Less than 5,Somewhat dissatisfied,1,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No
38,Unmarried,Female,3,138,$75+,69.1,Luxury,Some college,14,No,5 to 15,Somewhat satisfied,1,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No
26,Married,Male,7,18,Under $25,9,Economy,Some college,1,No,Less than 5,Somewhat dissatisfied,5,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
62,Married,Male,0,143,$75+,72.5,Luxury,Did not complete high school,27,No,More than 15,Somewhat dissatisfied,2,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
46,Unmarried,Female,10,34,$25 - $49,16.8,Standard,Did not complete high school,1,No,Less than 5,Highly dissatisfied,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
42,Married,Male,6,69,$50 - $74,33.9,Luxury,High school degree,16,No,More than 15,Neutral,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
41,Unmarried,Male,12,23,Under $25,11,Economy,Some college,4,No,Less than 5,Somewhat dissatisfied,1,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
38,Unmarried,Male,14,56,$50 - $74,28,Standard,High school degree,14,No,5 to 15,Highly satisfied,2,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
47,Married,Female,2,121,$75+,60.2,Luxury,College degree,7,No,5 to 15,Somewhat dissatisfied,4,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
57,Married,Female,28,80,$75+,40.5,Luxury,Did not complete high school,24,No,More than 15,Somewhat dissatisfied,4,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
43,Unmarried,Female,7,59,$50 - $74,28.8,Standard,College degree,15,No,More than 15,Somewhat dissatisfied,3,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
42,Married,Male,15,31,$25 - $49,15.2,Standard,High school degree,3,No,Less than 5,Somewhat satisfied,5,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
74,Unmarried,Female,4,34,$25 - $49,16.9,Standard,High school degree,9,No,5 to 15,Neutral,1,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
55,Unmarried,Female,1,119,$75+,58.1,Luxury,Some college,12,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
26,Married,Female,7,22,Under $25,10.7,Economy,College degree,1,No,Less than 5,Highly dissatisfied,2,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
49,Unmarried,Female,0,74,$50 - $74,36.8,Luxury,Did not complete high school,27,No,More than 15,Somewhat satisfied,1,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
22,Married,Female,3,20,Under $25,10,Economy,Did not complete high school,4,No,Less than 5,Neutral,3,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
41,Married,Male,17,103,$75+,50.6,Luxury,Post-undergraduate degree,6,No,5 to 15,Somewhat dissatisfied,2,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
38,Unmarried,Male,19,60,$50 - $74,30.2,Luxury,High school degree,12,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
31,Unmarried,Female,1,39,$25 - $49,20,Standard,Some college,9,No,5 to 15,Neutral,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
20,Unmarried,Male,0,20,Under $25,10.1,Economy,Some college,0,No,Less than 5,Neutral,2,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No
51,Unmarried,Female,22,24,Under $25,11.5,Economy,Some college,5,No,5 to 15,Neutral,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
44,Married,Female,16,44,$25 - $49,22,Standard,College degree,4,No,Less than 5,Somewhat dissatisfied,2,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
57,Unmarried,Male,37,85,$75+,41.5,Luxury,High school degree,21,No,More than 15,Neutral,1,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
56,Unmarried,Female,10,179,$75+,89.6,Luxury,Did not complete high school,29,No,More than 15,Somewhat satisfied,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
28,Married,Male,5,28,$25 - $49,14.5,Economy,Post-undergraduate degree,0,No,Less than 5,Highly dissatisfied,4,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
52,Unmarried,Female,15,23,Under $25,11.5,Economy,Did not complete high school,13,No,5 to 15,Somewhat dissatisfied,1,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
37,Married,Male,15,90,$75+,46,Luxury,Some college,14,No,5 to 15,Somewhat satisfied,3,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
18,Married,Female,0,14,Under $25,6.9,Economy,High school degree,0,No,Less than 5,Highly dissatisfied,5,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
32,Married,Female,13,27,$25 - $49,13.7,Economy,College degree,8,No,5 to 15,Somewhat dissatisfied,5,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
63,Married,Male,38,24,Under $25,12.3,Economy,Did not complete high school,11,No,5 to 15,Somewhat dissatisfied,4,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes
43,Married,Female,13,73,$50 - $74,36.1,Luxury,Some college,12,No,5 to 15,Somewhat satisfied,2,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
41,Unmarried,Male,19,64,$50 - $74,31.9,Luxury,High school degree,16,No,More than 15,Neutral,1,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No
28,Unmarried,Female,4,46,$25 - $49,23.3,Standard,High school degree,7,No,5 to 15,Somewhat dissatisfied,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
38,Unmarried,Male,10,113,$75+,56.6,Luxury,Did not complete high school,13,No,5 to 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
35,Unmarried,Male,7,38,$25 - $49,19.7,Standard,College degree,3,No,Less than 5,Somewhat dissatisfied,1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No
51,Married,Male,12,110,$75+,54.8,Luxury,Some college,14,No,5 to 15,Somewhat satisfied,3,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
38,Unmarried,Female,10,63,$50 - $74,31,Luxury,Did not complete high school,20,No,More than 15,Somewhat satisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
37,Married,Female,11,66,$50 - $74,32.9,Luxury,College degree,10,No,5 to 15,Somewhat satisfied,3,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No
49,Unmarried,Male,28,49,$25 - $49,24.2,Standard,Did not complete high school,5,No,5 to 15,Somewhat dissatisfied,1,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
34,Unmarried,Male,8,77,$75+,38.2,Luxury,High school degree,15,No,More than 15,Highly satisfied,2,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
39,Married,Female,9,31,$25 - $49,15.5,Standard,Did not complete high school,7,No,5 to 15,Neutral,2,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
48,Married,Male,9,49,$25 - $49,24.6,Standard,High school degree,11,No,5 to 15,Somewhat satisfied,2,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No
35,Married,Male,16,39,$25 - $49,19.6,Standard,Post-undergraduate degree,1,No,Less than 5,Somewhat dissatisfied,4,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
30,Married,Female,6,37,$25 - $49,18.7,Standard,College degree,3,No,Less than 5,Neutral,4,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
23,Unmarried,Male,4,25,$25 - $49,12.6,Economy,Did not complete high school,5,No,5 to 15,Somewhat satisfied,1,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
32,Unmarried,Female,0,25,$25 - $49,12.7,Economy,High school degree,4,No,Less than 5,Somewhat dissatisfied,3,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
26,Married,Female,4,19,Under $25,9.4,Economy,College degree,2,No,Less than 5,Highly dissatisfied,3,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
31,Married,Female,7,24,Under $25,11.9,Economy,College degree,1,No,Less than 5,Neutral,5,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
26,Married,Male,7,21,Under $25,11,Economy,High school degree,7,No,5 to 15,Somewhat dissatisfied,4,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
49,Unmarried,Female,19,46,$25 - $49,22.7,Standard,High school degree,7,No,5 to 15,Somewhat satisfied,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No
48,Unmarried,Female,26,98,$75+,49.1,Luxury,High school degree,22,No,More than 15,Neutral,1,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
62,Unmarried,Female,4,17,Under $25,8.6,Economy,Did not complete high school,15,Yes,More than 15,Neutral,1,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes
44,Unmarried,Female,19,53,$50 - $74,26.1,Standard,Some college,8,No,5 to 15,Somewhat satisfied,1,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
59,Married,Female,36,33,$25 - $49,16.4,Standard,Did not complete high school,9,No,5 to 15,Somewhat satisfied,2,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
54,Married,Male,5,124,$75+,61.7,Luxury,High school degree,29,No,More than 15,Highly satisfied,3,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
36,Unmarried,Female,12,92,$75+,45.4,Luxury,College degree,7,No,5 to 15,Somewhat satisfied,1,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No
23,Unmarried,Male,0,11,Under $25,5.6,Economy,College degree,0,No,Less than 5,Highly dissatisfied,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
63,Married,Male,14,10,Under $25,5.2,Economy,Did not complete high school,9,Yes,5 to 15,Neutral,3,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No
39,Unmarried,Male,12,23,Under $25,11.1,Economy,College degree,0,No,Less than 5,Highly dissatisfied,4,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
42,Married,Female,6,22,Under $25,11,Economy,Some college,3,No,Less than 5,Neutral,2,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
59,Unmarried,Male,30,87,$75+,43.8,Luxury,High school degree,28,No,More than 15,Highly satisfied,3,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
58,Unmarried,Female,19,239,$75+,76.4,Luxury,High school degree,33,No,More than 15,Somewhat dissatisfied,1,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
38,Unmarried,Female,18,33,$25 - $49,16.7,Standard,High school degree,16,No,More than 15,Somewhat satisfied,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
28,Unmarried,Female,0,26,$25 - $49,12.9,Economy,Some college,4,No,Less than 5,Somewhat satisfied,1,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
56,Married,Female,0,29,$25 - $49,14.2,Economy,High school degree,11,No,5 to 15,Highly satisfied,3,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes
26,Unmarried,Male,4,23,Under $25,11.9,Economy,Some college,4,No,Less than 5,Somewhat dissatisfied,2,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No
51,Unmarried,Male,12,65,$50 - $74,32,Luxury,High school degree,12,No,5 to 15,Neutral,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
43,Married,Male,24,124,$75+,61.9,Luxury,High school degree,19,No,More than 15,Highly satisfied,5,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
44,Unmarried,Female,9,34,$25 - $49,16.8,Standard,Did not complete high school,13,No,5 to 15,Neutral,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
47,Married,Male,12,75,$75+,36.5,Luxury,High school degree,17,No,More than 15,Neutral,4,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes
40,Unmarried,Male,12,53,$50 - $74,26.4,Standard,Did not complete high school,20,No,More than 15,Highly satisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No
28,Unmarried,Female,8,17,Under $25,8.3,Economy,Some college,1,No,Less than 5,Highly dissatisfied,1,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No
33,Married,Female,5,23,Under $25,11.2,Economy,Did not complete high school,3,No,Less than 5,Somewhat satisfied,4,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
36,Married,Male,5,73,$50 - $74,37.2,Luxury,High school degree,15,No,More than 15,Neutral,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
68,Unmarried,Female,39,16,Under $25,7.8,Economy,Post-undergraduate degree,3,Yes,Less than 5,Highly dissatisfied,1,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
29,Married,Male,0,33,$25 - $49,16.7,Standard,College degree,6,No,5 to 15,Somewhat satisfied,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
34,Married,Female,12,39,$25 - $49,19.5,Standard,High school degree,14,No,5 to 15,Neutral,2,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
33,Unmarried,Male,1,26,$25 - $49,13,Economy,High school degree,9,No,5 to 15,Somewhat satisfied,1,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
49,Unmarried,Male,1,85,$75+,41.3,Luxury,Some college,15,No,More than 15,Highly satisfied,1,No,No,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
61,Married,Male,2,13,Under $25,6.3,Economy,Some college,1,Yes,Less than 5,Neutral,2,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No
26,Married,Female,2,28,$25 - $49,13.8,Economy,High school degree,0,No,Less than 5,Highly dissatisfied,4,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
38,Married,Male,16,76,$75+,37.7,Luxury,High school degree,14,No,5 to 15,Highly dissatisfied,4,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
71,Unmarried,Female,13,26,$25 - $49,13.1,Economy,High school degree,20,Yes,More than 15,Somewhat dissatisfied,1,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
43,Unmarried,Male,1,99,$75+,50.4,Luxury,Did not complete high school,25,No,More than 15,Highly satisfied,1,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No
51,Unmarried,Female,23,188,$75+,93.6,Luxury,Some college,19,No,More than 15,Highly satisfied,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No
43,Unmarried,Male,15,194,$75+,96.6,Luxury,College degree,17,No,More than 15,Highly satisfied,2,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No
46,Unmarried,Female,4,30,$25 - $49,14.2,Economy,Post-undergraduate degree,11,No,5 to 15,Highly satisfied,1,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
48,Married,Male,27,32,$25 - $49,15.3,Standard,High school degree,0,No,Less than 5,Highly dissatisfied,2,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
33,Unmarried,Male,10,52,$50 - $74,25.3,Standard,High school degree,9,No,5 to 15,Highly dissatisfied,1,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes
40,Unmarried,Male,5,212,$75+,75.8,Luxury,College degree,13,No,5 to 15,Neutral,3,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No
53,Married,Male,2,31,$25 - $49,15.3,Standard,College degree,7,No,5 to 15,Somewhat dissatisfied,2,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No
34,Unmarried,Female,2,86,$75+,42.8,Luxury,Post-undergraduate degree,2,No,Less than 5,Neutral,1,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
63,Unmarried,Male,35,31,$25 - $49,15.4,Standard,Some college,3,No,Less than 5,Highly dissatisfied,1,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No
41,Married,Female,10,82,$75+,40.5,Luxury,College degree,16,No,More than 15,Neutral,5,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
27,Unmarried,Male,7,34,$25 - $49,17,Standard,Some college,6,No,5 to 15,Somewhat dissatisfied,1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
41,Unmarried,Male,8,33,$25 - $49,16.1,Standard,Did not complete high school,9,No,5 to 15,Somewhat satisfied,1,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes
44,Married,Female,2,85,$75+,40.8,Luxury,College degree,19,No,More than 15,Somewhat satisfied,3,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
37,Unmarried,Male,9,17,Under $25,8.4,Economy,Did not complete high school,6,No,5 to 15,Somewhat satisfied,1,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
47,Married,Female,22,70,$50 - $74,33.9,Luxury,Some college,6,No,5 to 15,Neutral,2,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No
38,Unmarried,Female,11,34,$25 - $49,16.8,Standard,Did not complete high school,9,No,5 to 15,Highly dissatisfied,2,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No
58,Unmarried,Female,37,115,$75+,58.3,Luxury,Did not complete high school,37,No,More than 15,Highly satisfied,1,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No
